track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
2aAF1lrFqkQQJlY0Xp3iuM,Big Things Have Small Beginnings,Big Things Have Small Beginnings,Push,2/25/2022,241892,34,0.492,0.000256,0.989,0.876,0.393,-5.533,0.0504,130.993,4
5JD5nGnXbqhCSCJwAEJLpl,I'm Different Now - Miami Mix,I'm Different Now,Claus Backslash,2/25/2022,236364,29,0.528,0.00283,0.928,0.917,0.264,-5.065,0.0373,131.97,4
0WjEpYRXjUpdA0GehkTce1,High,High,Ben Thrills,10/29/2021,199056,43,0.678,0.0305,0.582,0.237,0.334,-10.114,0.0383,123.002,4
3i2qmRHQB0TNwQVm6OlIoS,Amen,Amen,STANDERWICK,9/3/2021,188529,43,0.616,0.00996,0.902,0.856,0.259,-7.859,0.0374,135.003,4
61HB6vZxCpL9wuaxyZn7yh,Party On,Party On,XiJaro & Pitch,11/12/2021,202339,50,0.439,8.57E-05,0.99,0.93,0.211,-6.624,0.142,140.002,4
0HkYWF3O2mW56RU67gEqyG,Made of Stone,Made of Stone,Sarah de Warren,8/6/2021,219556,50,0.521,0.0256,0.937,0.469,0.415,-5.652,0.0373,135,4
0XhzCSC06CIvr3j5Ycl7q4,Malfunction,Malfunction,Steve Brian,12/3/2021,158571,39,0.618,0.0236,0.914,0.386,0.0751,-7.959,0.0412,125.985,4
3ilAhDVrTmBV09Zn5AgeHS,Stomp,Stomp,Paul Denton,10/1/2021,147174,41,0.124,0.0125,0.992,0.855,0.236,-5.213,0.0538,137.977,4
6rfu5u7FoVAjwWe5FMCXU0,Mystery Land,Mystery Land,Roman Messer,2/4/2022,224762,40,0.527,0.000204,0.936,0.837,0.102,-5.015,0.0349,126.004,4
1YuDhmEbY8RVZWUn3k5e0E,With You,With You,Monika Santucci,10/29/2021,257252,50,0.529,0.0151,0.799,0.786,0.103,-8.201,0.0395,121.999,4
6qPrXR8hPLcfwTe7HEtnue,Glass Heart - Craig Connelly Remix,Glass Heart (Craig Connelly Remix),Craig Connelly,10/15/2021,227582,52,0.437,0.0187,0.993,0.107,0.285,-4.864,0.0838,138.012,4
1CKS5yZ9XsAesSWW6obPzp,Electric Love,Electric Love,Siskin,12/10/2021,222823,38,0.391,0.00499,0.905,0.884,0.383,-8.154,0.0448,124.006,4
2U2lu5JFLOVowAVWnv5Oa1,Give Your Heart a Home,Give Your Heart a Home,HALIENE,12/10/2021,205778,50,0.464,0.00152,0.948,0.731,0.393,-5.387,0.0563,135.042,4
1xMwnQa47BjvkaGGytoqJx,Euphony,Euphony,Aly & Fila,2/25/2022,212571,43,0.456,0.0161,0.986,0.984,0.348,-4.317,0.0362,140.021,4
4QZeWPmz9xOONd4dswoHkv,Saving Grace,Saving Grace,Deirdre McLaughlin,2/25/2022,206449,39,0.484,0.00306,0.984,0.0603,0.503,-5.116,0.106,140.058,4
7GjOGWZwEOIEmnCf8EyDb8,Nostos,Nostos,Paul Arcane,2/4/2022,252438,36,0.505,0.000826,0.854,0.243,0.361,-6.175,0.0459,127.989,4
7DDWs7TCnDrQyZJQ6B7maV,Change The World,Change The World,Sarah Russell,1/21/2022,188696,40,0.506,0.00885,0.951,0.0462,0.072,-8.976,0.108,137.984,4
0Xnj524QeZdv6TL1lgSUie,Sink Or Swim,Sink Or Swim,Sarah de Warren,12/10/2021,227494,46,0.572,0.0182,0.951,0.00866,0.313,-2.036,0.0412,131.956,4
4jzxzmKVYfkYH7Zkfa91VK,Spacedust,Spacedust,Steve Dekay,11/12/2021,198261,46,0.439,0.00285,0.984,0.966,0.359,-5.732,0.0958,137.932,4
3BDs1MOQNYRX0G0kmpV8Iw,Never Alone,Never Alone,Siskin,1/14/2022,217852,38,0.541,0.0179,0.829,0.76,0.366,-6.441,0.0349,127.987,4
3QpK4EjLY4NPCshSBcmdwL,Alibi - Farius Lost In 137 Mix,Diversify (Remixes),Farius,11/17/2021,262000,37,0.451,0.000159,0.974,0.705,0.745,-5.509,0.147,136.975,4
5BiRPLMcYMNgbb0oHrqwCj,Make U Mine,Make U Mine,Triple M,1/28/2022,191613,39,0.543,0.231,0.877,0.0671,0.101,-6.786,0.0389,123.976,4
0vqRqS1tOrinagdeUxOl1e,Lost In a State,Lost In a State,Ahmed Helmy,10/29/2021,242857,41,0.554,0.0564,0.972,0.868,0.162,-5.078,0.0407,125.997,4
18xKnpoOMz0z5pv8mcvNqG,Echoes,Echoes,SILVELA,1/7/2022,232017,41,0.413,0.00168,0.994,0.953,0.387,-5.161,0.125,138.011,4
6sscfnG0RcwxteRjd6VduT,Never Fade Away - Maarten de Jong Remix,Never Fade Away (Maarten de Jong Remix),Maarten de Jong,1/14/2022,234706,46,0.424,0.000521,0.951,0.762,0.0985,-4.703,0.0432,135.959,4
05H8sjP3C42fwRV2gOPIaT,I Matter to You,I Matter to You,Susana,11/19/2021,239565,45,0.261,0.00335,0.917,0.396,0.367,-4.807,0.0417,138.019,4
7qbnXIVpBksXnJhGSEUFqe,Kismet,Kismet,Maria Healy,9/17/2021,203212,37,0.403,0.000326,0.992,0.943,0.116,-6.993,0.0568,137.006,4
2Equ9WQVmnaJXt2yUOgm7w,Home With You - Armin van Buuren pres. Rising Star Remix,Home With You (Armin van Buuren pres. Rising Star Remix),Rising Star,12/8/2021,213429,53,0.524,0.00208,0.893,0.00394,0.351,-7.158,0.042,139.997,4
13gzqa9L58ZszOIqON5ZZR,Earthshine,Earthshine,KhoMha,10/15/2021,148613,45,0.532,0.0207,0.88,0.919,0.0847,-8.751,0.0369,128.014,4
1wC8NewPz9UC2omMzQx78S,A Big Life,A Big Life,Farius,1/28/2022,227195,44,0.53,0.000558,0.76,0.000348,0.0792,-6.946,0.0302,128.009,4
1H5Iu1nBJZwVdDR0tSgpj9,Crank,Crank,Adam Scott,1/7/2022,221553,38,0.564,0.000609,0.936,0.725,0.35,-7.259,0.0567,129.997,4
7DCNxTtxQpyO08du0nvdxM,Galactica,Galactica,Bruno Oloviani,10/1/2021,236522,40,0.453,0.000592,0.985,0.979,0.154,-6.134,0.0894,137.964,4
5eAYZBLL3vOUrWrVRaBXtj,Connected,Connected,Nikolauss,1/21/2022,213429,39,0.465,0.0218,0.956,0.621,0.186,-5.005,0.0413,139.993,4
7mS4cvBYQmi00EznZQPNpt,Still Here,Still Here,Axis,2/25/2022,198750,33,0.534,0.0134,0.912,0.106,0.36,-6.451,0.0637,127.984,4
56tNMHvbcFPvYiDxA7xROH,You Could Be,You Could Be,George Riley,8/31/2021,218024,62,0.712,0.0123,0.818,0.141,0.0499,-5.162,0.0368,124.012,4
6bgUfXTnC8XCnsTkiucJtD,Want U There,Want U There,salute,4/30/2021,176506,44,0.623,0.00135,0.965,2.44E-06,0.482,-3.157,0.376,134.066,4
0gfZlbWWWd1VKvwQHOI0wS,Say Yes,Say Yes,VanJess,6/4/2021,233658,54,0.737,0.167,0.768,0.00465,0.102,-6.084,0.0587,121.014,4
672thZgpcYBR1qow7EOJgC,Saving My Love,Saving My Love,Little Dragon,9/24/2021,209001,42,0.737,0.0102,0.585,0.00554,0.0793,-10.198,0.0435,122.007,4
7DDIVNWlbGJpQjVDDg8rXR,Eternity (feat. Lena Leon),Eternity (feat. Lena Leon),Lena Leon,10/8/2021,217258,67,0.715,0.0108,0.862,0.788,0.128,-8.182,0.0632,124,4
01XAVHIdfq8SNtZDplT0ZD,OnlyL,OnlyL,NIMMO,6/14/2021,227543,57,0.645,0.716,0.883,0.000259,0.106,-6.514,0.168,133.92,4
6dOLWS1ee89ZezU4aRnpaX,Your Love,Your Love,Qrion,9/7/2021,249985,51,0.687,0.298,0.644,0.836,0.0983,-6.327,0.0395,125.004,4
5QZdeEHEHy1Jphbral0nbv,Survive,Reviver,Channy Leaneagh,1/21/2022,302439,67,0.362,0.435,0.534,0.93,0.0939,-10.403,0.0498,184.216,3
2OZZpID4LgZ0GGm8XB99e3,Don't Forget My Love,Don't Forget My Love,Miguel,2/11/2022,199091,74,0.638,0.0241,0.872,0.0159,0.118,-6.221,0.0415,121.041,4
0IVi2eh3bjsKAX4orriJsi,All Over U,All Over U,Snakehips,11/19/2021,188883,53,0.739,0.0361,0.888,0.635,0.0603,-6.478,0.064,124.005,4
50ZFpw2wS6ERvLmW8TINhq,Beg For You (feat. Rina Sawayama),Beg For You (feat. Rina Sawayama),Rina Sawayama,1/27/2022,168053,82,0.788,0.223,0.945,2.97E-06,0.115,-5.091,0.0599,128.036,4
1MPfyPFjBE0e9GGWImKlXf,Lay It All On Me,Lay It All On Me,Jem Cooke,1/26/2022,227385,54,0.574,0.0151,0.922,0.453,0.0835,-6.309,0.042,126.002,4
5e6CQTjBMCw4jWhezQCbYH,Secret,Secret,Taylor Moody,9/17/2021,172258,41,0.802,0.0013,0.624,0.487,0.0854,-10.236,0.056,124.022,4
4Kc1nMxyLCWtx3BganIsQs,Rather Be With You (feat. Crooked Colours),Rather Be With You (feat. Crooked Colours),Crooked Colours,7/23/2021,188419,62,0.724,0.0013,0.909,0.0058,0.135,-5.617,0.0462,124.042,4
0BeR2mw32K0N5PrtRxWrZl,Resonate,The Journey,Folamour,6/11/2021,259147,46,0.776,0.00256,0.645,0.00203,0.0768,-5.892,0.0393,120.029,4
6WarP4oMloYg0Z8H8IHeDq,Love Again,Love Again,CHANEY,1/21/2022,190513,58,0.679,0.0874,0.876,0,0.245,-4.86,0.0512,125.985,4
6fgfoT5DB6f4IOgzPRJm0n,Love Me,Love Me,Niniola,8/20/2021,174581,49,0.799,0.0329,0.69,0.041,0.155,-9.858,0.055,113.02,4
0cizpZbGJSYq8Aw5uGOsLF,Stranger Love,Stranger Love,Budjerah,5/28/2021,225459,55,0.625,0.0501,0.766,0,0.0808,-3.939,0.0448,125.959,4
54Yr0BPkVQ378IeCWnG91Q,Burning (feat. Camden Cox),Burning (feat. Camden Cox),Camden Cox,9/3/2021,186391,62,0.67,0.0122,0.796,0.0117,0.0735,-5.832,0.0377,122.99,4
5w7sO0tWXMmctwKnJZu24v,Deja Vu,Deja Vu,Anabel Englund,12/3/2021,198704,68,0.87,0.127,0.532,8.65E-05,0.112,-7.101,0.0951,121.986,4
1BcpbBKe8IEziSopTh2m1v,RELOAD (reloaded by Lee Wilson),RELOAD [reloaded],John Paul Lakes,6/30/2021,236129,37,0.654,0.000581,0.86,0.325,0.0791,-4.702,0.0344,124.012,4
7jBeqtv9JMIbZnawM1iTJx,Name of Love,Name of Love,SPNCR,5/21/2021,195484,46,0.813,0.0195,0.705,0.000397,0.0654,-7.608,0.0469,123.994,4
3TigdYvjKBPz1eerCoEoAF,Silent Love,Silent Love,Enfant Sauvage,9/24/2021,247653,39,0.503,0.37,0.432,0.771,0.0923,-10.629,0.0304,119.98,4
2FsUQgO3jopRHjW6rQ7jMc,Home,Begin Again,JONAH,9/24/2021,213507,59,0.601,0.187,0.444,0.00175,0.125,-9.198,0.0313,120.012,4
3sIPjLfkLNnm8KLxR9aInw,Hot N Heavy,Hot N Heavy,Jessie Ware,6/4/2021,215320,50,0.742,0.106,0.887,6.67E-06,0.128,-8.297,0.13,120.025,4
77e0lnvWMyji6LrUlNSYhZ,Chemical,Chemical,MK,5/21/2021,162318,62,0.717,0.0456,0.762,0.758,0.0866,-7.419,0.0398,122.022,4
0L3XCv9i9IHs8cJEVhsJ3J,More Than A Woman - SG's Paradise Edit,More Than A Woman (SG's Paradise Edit),SG Lewis,6/25/2021,357936,71,0.679,0.00469,0.762,0.23,0.0446,-4.253,0.0316,105.407,4
2aE8FWURsIuFIGNFG1CHVr,Into My Heart,SQUID,Squidgenini,6/4/2021,262787,43,0.738,0.571,0.525,0.0796,0.106,-11.149,0.0733,121.977,4
6lQw8YVh9sXbzcOBzyQPmK,This Feeling,This Feeling,Alex Mills,1/28/2022,194762,64,0.794,0.118,0.635,0.00379,0.0706,-7.754,0.0402,125.971,4
5or0ryC6EUT7kS92UEGqxd,Hold Tight,Hold Tight,Hayden James,1/27/2022,176382,66,0.71,0.134,0.774,0,0.206,-6.025,0.0344,124.009,4
4TQnD9qrhuNN5bea2kCWQ5,Want You Bad,Want You Bad,KREAM,9/3/2021,193677,52,0.664,0.0404,0.901,0.0438,0.192,-6.498,0.0559,120.025,4
6ZqWXWIh6yy2tfJwX0xnO3,Love Boy,Love Boy,J. Worra,2/11/2022,156895,50,0.789,0.0252,0.793,0.00132,0.194,-7.868,0.109,123.972,4
5RT22k0yL1HpwbftyNjDjP,Almost Home,Almost Home,Justine Suissa,8/20/2021,239735,51,0.598,0.000556,0.827,0.268,0.0967,-6.381,0.0262,128.004,4
64NGjHW1w5Kl42xEKdqi6o,U.,U.,Dawn Richard,11/13/2020,157304,51,0.538,0.307,0.624,0.0429,0.497,-7.54,0.125,114.276,4
2uBwusfzbuqmr3WXkOkuIX,Lessons In Love v3,Lessons In Love v3,Cayson Renshaw,12/10/2021,240121,49,0.706,0.0927,0.666,0.00574,0.104,-6.51,0.076,123.998,4
1iXulY4UeMdoYQHf6A2SFz,Forever,Forever,Crooked Bangs,1/21/2022,205685,38,0.731,0.0156,0.794,0.0282,0.105,-5.845,0.0486,125.036,4
57S8SBkdEnsd2ovIFDHSEj,You & I (All I Need),You & I (All I Need),Karen Harding,9/24/2021,159437,50,0.686,0.0637,0.904,4.04E-06,0.0858,-5.338,0.0611,124.999,4
7BxIvkfVSgoUUlDcBVff61,Real Love (feat. Aleyna Tilki),Happy Machine,Aleyna Tilki,10/5/2021,135266,46,0.738,0.0496,0.793,8.48E-05,0.0522,-4.313,0.0685,124.012,4
4sr6SwiKaIc6z90KEPKmzR,Black & Blue,Black & Blue,Goodboys,1/28/2022,159916,66,0.677,0.0267,0.741,0,0.211,-7.235,0.067,124.005,4
6kvYEf1izDYGm3K4f9yNjI,Float,Float,Lincoln Jesser,10/20/2021,227040,42,0.733,0.262,0.721,0.00145,0.112,-6.237,0.0719,124.966,4
3RAgAdJt10E68RQj6NcG7p,All My Love,All My Love,Reigns,10/22/2021,169386,45,0.648,0.049,0.944,0,0.28,-3.818,0.0524,127.963,4
2qfKlNXwBtGGzUuJBGZYVF,Ready For My Love (feat. Kudu Blue),Ready For My Love (feat. Kudu Blue),Kudu Blue,8/6/2021,143077,51,0.594,0.000331,0.87,0.0018,0.252,-5.935,0.0619,124.969,4
2c4dLyo3OqHdaej5tafhfR,Lullaby,Lullaby,Linney,1/28/2022,296567,51,0.547,0.00571,0.659,0.0165,0.119,-8.963,0.0356,123.954,4
0kisDgW1eYNqJhyvkKeyxJ,Skin & Bones (feat. Winona Oak),Skin & Bones,Winona Oak,10/14/2021,150267,59,0.667,0.54,0.592,2.88E-06,0.668,-8.072,0.0533,117.957,4
7zg74P8yN5Z9dW1LI4oPpd,Lonely,Lonely,Arctic Lake,9/10/2021,186955,44,0.756,0.111,0.482,1.94E-06,0.132,-6.502,0.105,110.026,4
28pyXNW0jwILn3SZ0zIzJc,Face To Face,Face To Face,WATTS,1/7/2022,216667,66,0.737,0.581,0.645,0.00623,0.208,-7.018,0.256,117.045,4
6j5KqspWky4FruOBCowDRe,Love With You,Love With You,Spencer Ramsay,4/9/2021,184227,53,0.593,0.0164,0.861,0.135,0.139,-6.611,0.0296,128.074,4
078RYWTtCzEcNCjvdP4yHL,Love Affair,001 EP,São Miguel,10/20/2021,228880,46,0.622,0.00527,0.738,0.916,0.235,-10.594,0.0396,128.037,4
6tkHWTety7Wd4Fv4oyGAcz,i think you're cool,Catching Z's,Jenna Pemkowski,3/26/2021,213624,59,0.618,0.201,0.662,0.0418,0.113,-7.724,0.056,92.032,4
6YGq0IfrGMx4KsF0GnFpP3,Sweet Side (feat. Caitlyn Scarlett),Sweet Side (feat. Caitlyn Scarlett),Caitlyn Scarlett,1/29/2021,183867,53,0.599,0.0623,0.867,0.00351,0.135,-5.34,0.0308,122.022,4
2FfvhCETGr8VZyY7vrMg6e,If I Can Love You Right,The Lost Art of Longing [Deluxe],Lola Rhodes,9/17/2021,149347,38,0.652,0.0249,0.804,0.000361,0.34,-5.473,0.0284,104.997,4
1rJgKcK3ilp4xg7WxTs4RG,Love Brand New,Love Brand New,Bob Moses,1/14/2022,198480,64,0.483,0.00632,0.851,0.000277,0.141,-3.674,0.0693,92.94,4
1m6BQy1A71HhJTuFWokyUC,We Could Be,We Could Be,Zak Leever,7/30/2021,242014,42,0.812,0.609,0.391,2.11E-06,0.0985,-10.385,0.0336,113.02,4
6DRq67fCgg5nkKE5ruckW8,I Love You,I Love You,Forever,2/11/2022,225663,47,0.684,0.000236,0.828,0.0689,0.0875,-6.291,0.0405,124.491,4
3Dr0xDJwXy6JkiHNJfv5zd,Wish It Was You,Wish It Was You,Cate Downey,8/27/2021,192000,64,0.644,0.0927,0.616,0,0.105,-3.928,0.0391,124.957,4
1MglEMsbD5zkQZz3qI0iDi,All Mine,All Mine,Franklin,9/24/2021,153995,43,0.632,0.0146,0.828,0.000159,0.118,-4.832,0.0342,123.093,4
6Q0Dzn2dGVvq0KPKjl2BPC,You (feat. Sam Tompkins),You (feat. Sam Tompkins),Sam Tompkins,10/20/2021,205266,48,0.668,0.197,0.836,0.00269,0.0715,-6.434,0.0369,123.989,4
4BCda1bJa57fTMB2laaOeX,Sweetest Thing,UNSOUND EP,Davis,1/21/2022,208421,58,0.544,0.00711,0.591,0,0.109,-6.757,0.0407,151.756,4
5T3lRILDXOyl9T6evKltxA,Gravity (feat. Rhea Melvin),Gravity (feat. Rhea Melvin),Rhea Melvin,4/9/2021,185856,50,0.56,0.169,0.913,0,0.135,-1.512,0.243,119.886,4
1SlbKGl5Evbifvn0omh6r7,Way That I Do,Way That I Do,Ookay,1/7/2022,185676,41,0.76,0.000618,0.682,4.48E-05,0.212,-7.072,0.0434,120.025,4
4D7emHjofR0gcO9VxSoShw,By My Side,ENDORPHINS,EVAN GIIA,8/6/2021,166320,42,0.725,0.0324,0.656,0.000688,0.173,-6.369,0.274,115.017,4
1x05gL9CMLZte5ZizwDGZM,Picture Us - NERVO Remix,Picture Us (NERVO Remix),NERVO,10/9/2020,146347,51,0.742,0.0355,0.873,0.00017,0.217,-5.792,0.058,123.016,4
5FDdviWQzhw7NWH2TiDl9d,Closer (feat. Lilly Ahlberg),Closer (feat. Lilly Ahlberg),Lilly Ahlberg,4/30/2021,169901,65,0.7,0.449,0.782,0,0.143,-4.631,0.0542,124.969,4
1hBvUKlvyia60edCcBsxkv,Heartaches,Heartaches,Shallou,9/10/2021,207628,62,0.764,0.249,0.489,0.00176,0.0894,-9.41,0.0332,119.953,4
0g8YU2bR0QlBv7G9L9nDXU,One Night Away,One Night Away,ARTY,6/4/2021,210000,64,0.637,0.091,0.896,1.19E-05,0.0996,-2.569,0.0363,128.017,4
5wb8h2gUzyhmCwOtGp29z4,Real Thing (ft. Elohim),Real Thing (feat. Elohim),Elohim,12/24/2021,185480,55,0.743,0.114,0.587,0.0287,0.0746,-9.174,0.0782,143.994,4
0xFuZlwE5hugBECRF5ZI5o,Layover,Layover,Rêve,2/25/2022,203642,52,0.691,0.0765,0.847,7.72E-05,0.224,-7.465,0.0445,123.941,4
5HE47kIIYLqPQ6wueARnQo,Let Me Love You,Let Me Love You,Darla Jade,10/22/2021,236441,42,0.577,0.136,0.597,0.000492,0.0644,-9.981,0.031,118.045,4
1rCfDo29mxjOmMNUKmbK76,High Tide,The Long Way Home,Shallou,12/3/2021,197151,44,0.564,0.0265,0.612,0.431,0.117,-8.432,0.0293,118.93,4
10BF40wI0qsVfUPy6zbOjZ,Promise Me,Promise Me,Lilly Ahlberg,8/20/2021,185934,37,0.722,0.0866,0.8,0,0.0604,-5.143,0.0353,123.987,4
0ZFPX1Mr1wL8ECbCD7yMU4,A Little Bit Yours - BURNS Remix,A Little Bit Yours (BURNS Remix),BURNS,11/6/2020,224096,0,0.585,0.0249,0.826,0.0137,0.211,-8.531,0.0285,119.965,4
2wG7MgpfXMCzQcTPCt78Tb,Getting Late (feat. Danni Carra),Getting Late (feat. Danni Carra),Danni Carra,12/31/2021,231750,62,0.43,0.0315,0.811,0,0.315,-2.712,0.0621,159.988,4
2Rfy50UpGrTN43GmSpn5A1,I'm In Love,I’m In Love,Aloe Blacc,7/16/2021,192000,50,0.742,0.0682,0.789,0.00299,0.139,-7.7,0.0379,119.998,4
6hCQWLaxgpfkkz2eDcNY9P,Feel Something More,Feel Something More,Fahjah,10/29/2021,175161,36,0.686,0.00149,0.806,0,0.312,-3.511,0.0377,123.974,4
655sojH8GGEteZTBJOFyy7,Taste of You,Taste of You,Dove Cameron,5/21/2021,167606,64,0.667,0.0064,0.679,5.28E-05,0.17,-6.616,0.0475,100.054,4
1clNueVAJ6a3orfLksJ1Sk,Swimming In Your Eyes,Swimming In Your Eyes,Dynoro,11/12/2021,196135,64,0.797,0.0208,0.873,9.83E-05,0.0689,-3.937,0.0498,125.966,4
11HaRxNpnJz2cHjm5WBtFu,Let You Go,Let You Go,Emina Sonnad,5/28/2021,217594,40,0.57,0.00296,0.824,0.14,0.346,-7.942,0.0493,123.971,4
2CMGiyYO8H8GhPwS73LL13,Somebody To Use,Somebody To Use,Alesso,11/19/2021,154032,67,0.604,0.113,0.792,1.88E-05,0.149,-4.5,0.0866,119.953,4
0JLuNBAREfShGrwYnfJh7t,Summer Wonder,Summer Wonder,Mike Schmid,10/8/2021,204375,48,0.476,0.00363,0.775,1.22E-06,0.0951,-5.477,0.0462,127.977,4
1rAlHGfpnHz3kF2WwLGXw6,Here,Here,Adventure Club,9/24/2021,194182,47,0.483,0.016,0.876,0.000125,0.11,-4.07,0.0692,109.387,4
2QLdrqojYq2yRKHqv6tXh1,Sooner Or Later,Sooner Or Later,Years & Years,1/14/2022,200322,68,0.318,0.00712,0.764,0,0.0789,-4.102,0.0956,120.984,3
1O3Jlr6ksM6meUe1atDAxY,You Got The Love,You Got The Love,Chico Rose,8/27/2021,196685,62,0.519,0.105,0.761,6.48E-06,0.103,-3.618,0.0445,124.947,4
6ipiRXjKsTcqLAigNmnbmv,Only One,Only One,Karen Harding,5/7/2021,191597,48,0.588,0.0153,0.793,0,0.0606,-2.638,0.0514,118.886,4
60n8BhJ1FWhKbhYOF0LzQr,Dreaming (feat. SMBDY),Dreaming (feat. SMBDY),SMBDY,8/27/2021,169320,48,0.674,0.00608,0.885,0,0.274,-4.595,0.0365,125.006,4
1cfY8NzqmmZgo9aLqAyY4c,Safe With Me (feat. Luma),Safe With Me (feat. Luma),Luma,7/30/2021,289599,51,0.378,0.0101,0.747,8.42E-05,0.125,-5.456,0.0486,150.013,4
0F9fZwEu2cWSgqoRWzAtAS,Live For,Live For,ARTY,10/1/2021,171434,55,0.552,0.224,0.91,1.39E-05,0.134,-3.226,0.0385,126.007,4
4YEakHI6sat9bV875QBNcW,Stuck On You (feat. Donna Tella),Stuck On You (feat. Donna Tella),Donna Tella,1/21/2022,194384,49,0.417,0.0744,0.851,1.30E-05,0.135,-4.046,0.0544,73.032,4
6NEO9Sl3w3Trw6UFNqfura,Better With You,Better With You,ayokay,7/30/2021,192666,49,0.711,0.127,0.642,0.00214,0.109,-6.494,0.0292,119.973,4
5zYhCCGlXM6COijEDvfzMO,Always On My Mind,Always On My Mind,Pony,6/11/2021,170083,47,0.684,0.0758,0.856,2.98E-05,0.3,-8.144,0.0877,120.008,4
5IECy12kbKJedCAd7bshNq,Shelter Me,Shelter Me,Isabèl Usher,4/2/2021,204600,42,0.326,0.507,0.665,0.00137,0.129,-5.691,0.0292,95.042,4
2WJVFqVQ3ivhAoAQWzEzeL,Starstruck,Starstruck,Years & Years,4/8/2021,207755,69,0.555,0.011,0.879,0,0.298,-2.484,0.0983,113.852,4
4UOL2cBsYNUWhD2dGxHcs4,Tell Me,Tell Me / Blue,BabyJake,11/13/2020,228000,45,0.574,0.0453,0.699,0.000346,0.177,-6.615,0.038,120.024,4
2cXlDeF2sUoZRQgYQZ2nb0,Brighter Side,Brighter Side,ARTY,8/20/2021,200625,44,0.54,0.118,0.897,0,0.171,-3.246,0.029,127.954,4
46MmaCvze8GcEcwU1fTfWe,Chasing Stars (feat. James Bay) [VIP Mix],Chasing Stars (VIP Mix),James Bay,10/1/2021,169180,57,0.728,0.0298,0.78,0.00758,0.126,-6.923,0.09,121.991,4
3CbqAQnT7oU23IvtcHO0k1,Through The Storm,Through The Storm,Jordan Mackampa,5/7/2021,133091,48,0.698,0.543,0.69,0,0.0924,-6.397,0.316,109.903,4
6dKDKwtdZtGlR8e1tZGEYS,Relight My Love,Relight My Love,Mougleta,10/29/2021,177143,55,0.498,0.0574,0.745,0,0.255,-5.801,0.0316,125.973,4
5mi9BFrugew7j9HzUpgPEI,Heatwave (feat. Robbie Jay),Heatwave (feat. Robbie Jay),Robbie Jay,2/4/2022,201392,53,0.755,0.0564,0.921,0.0034,0.109,-4.55,0.0414,122.972,4
2VpxAzKSABAabGmQIcDMIs,Dopamine,Dopamine,Elephante,10/1/2021,249000,40,0.691,0.00427,0.721,0,0.449,-6.686,0.0385,110.064,4
4peF3yGZAZfeOFDahi6Ig5,Take Me To The Sunshine (feat. BullySongs),Take Me To The Sunshine (feat. BullySongs),BullySongs,2/4/2022,177561,60,0.686,0.00896,0.814,0.000196,0.187,-6.122,0.036,123.002,4
1Wm5An0CgcaLHkxtPYopfT,Waiting For A Lifetime,Waiting For A Lifetime,John Newman,1/14/2022,172026,63,0.561,0.0675,0.93,2.90E-05,0.201,-3.593,0.035,122.991,4
0sDL6c7BZGffS71ICuJqF4,Next to Me,Next to Me,RÜFÜS DU SOL,8/11/2021,314389,60,0.638,0.112,0.609,0.127,0.115,-7.332,0.0295,117.981,4
5oSPxL7HL9TmZdEC11mYd4,She Loves Me,She Loves Me,Stella Explorer,8/9/2021,248227,37,0.657,0.058,0.84,0.153,0.0388,-7.437,0.0412,133.011,4
6NitJf2pJZ4ssPTWZ1ZuVv,About Us,About Us,Le Youth,3/30/2020,286520,62,0.631,0.0342,0.694,0.774,0.1,-9.185,0.0368,122,4
4QNMkhd49G4xJVQCrbrhst,The Daisy,The Daisy,Ross from Friends,8/25/2021,338182,48,0.704,0.313,0.613,0.16,0.0952,-12.355,0.0713,132.036,4
4XeIiGpUBshIfs9yrBDVZC,The Last Goodbye (feat. Bettye LaVette),The Last Goodbye (feat. Bettye LaVette),Bettye LaVette,2/8/2022,359126,77,0.633,0.00764,0.92,0.00177,0.123,-2.812,0.0928,114.997,4
5nE5gmDADdXZ3LwES22kYt,The Beast,The Beast,Godford,8/25/2021,275742,48,0.69,0.00413,0.858,0.751,0.0715,-11.632,0.0458,127.975,4
1SGbmqB3dxlrp4YkKzZUto,Never Ending,Never Ending,Bob Moses,2/18/2022,242000,62,0.613,0.339,0.85,0.000138,0.12,-4.196,0.0927,118.068,4
1vVq4Y18oveAg20Ujh43aE,These Things Will Come To Be,These Things Will Come To Be,DJ Seinfeld,7/21/2021,296360,52,0.674,0.515,0.74,0.818,0.319,-9.138,0.0504,125.998,4
4TgYdNeqBWTdWLmHVjNBmV,Lonely Romance,To You EP,CRi,8/13/2021,342605,33,0.727,0.115,0.769,0.848,0.126,-7.595,0.0503,120.002,4
2yQweA8nCYuzFj15LiOb41,YourLove,Safe In My Arms / YourLove,Logic1000,7/14/2021,172129,52,0.829,0.39,0.464,0.842,0.11,-8.46,0.0528,124.005,4
3zPfyVThoCzQ6IB5CSGDTz,You've Done Enough,You’ve Done Enough,DRAMA,1/29/2021,213547,64,0.685,0.016,0.791,0.153,0.703,-6.628,0.0337,125.052,4
18Y9Nx6jzGCyO70IJMNIZU,The Sun Made For A Soft Landing,The Sun Made For A Soft Landing,HAAi,9/23/2021,270003,42,0.527,0.0426,0.963,0.932,0.0656,-6.158,0.106,126.995,4
